type;image;succes;family;genus;species;plantId;author;FakeRunsTestAndTrainDatasetSwitched/perfectRun.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_0.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_1.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_2.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_3.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_4.txt;
TYPE_NAME_SCAN_LIKE;5184.jpg;1;;;;673;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2967.jpg;1;;;;585;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3817.jpg;1;;;;163;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8492.jpg;1;;;;105;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6014.jpg;1;;;;291;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9455.jpg;1;;;;91;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2025.jpg;1;;;;82;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9871.jpg;1;;;;82;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;509.jpg;1;;;;233;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5099.jpg;1;;;;369;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9301.jpg;1;;;;504;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8776.jpg;1;;;;55;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2076.jpg;1;;;;453;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1165.jpg;2;;;;135;Daniel Barthelemy;1;0;0;1;0;0;
TYPE_NAME_SCAN_LIKE;2991.jpg;1;;;;822;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9540.jpg;1;;;;294;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9000.jpg;1;;;;524;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4947.jpg;1;;;;79;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5635.jpg;1;;;;78;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6754.jpg;1;;;;1014;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2435.jpg;1;;;;345;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9863.jpg;1;;;;369;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2898.jpg;1;;;;366;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8126.jpg;1;;;;55;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9150.jpg;1;;;;79;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8981.jpg;1;;;;84;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4177.jpg;1;;;;42;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9360.jpg;1;;;;512;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6555.jpg;1;;;;219;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4687.jpg;1;;;;102;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9098.jpg;1;;;;135;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3221.jpg;2;;;;369;Daniel Barthelemy;1;0;0;1;0;0;
TYPE_NAME_SCAN_LIKE;1220.jpg;1;;;;140;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2664.jpg;1;;;;294;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1139.jpg;1;;;;9;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2284.jpg;1;;;;793;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1784.jpg;1;;;;170;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3259.jpg;1;;;;483;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2443.jpg;1;;;;84;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1984.jpg;1;;;;376;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4775.jpg;1;;;;425;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5571.jpg;1;;;;376;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5819.jpg;1;;;;345;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10309.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1822.jpg;1;;;;9;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1436.jpg;1;;;;82;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4303.jpg;1;;;;12;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3406.jpg;1;;;;308;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1364.jpg;1;;;;540;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4471.jpg;1;;;;540;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7054.jpg;1;;;;86;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3068.jpg;1;;;;9;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8633.jpg;1;;;;8;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9893.jpg;1;;;;86;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10479.jpg;1;;;;82;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;334.jpg;1;;;;140;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6989.jpg;1;;;;649;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;366.jpg;1;;;;140;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9206.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10043.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3876.jpg;1;;;;91;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3455.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2287.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2890.jpg;1;;;;299;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5296.jpg;1;;;;369;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5117.jpg;1;;;;524;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4790.jpg;1;;;;55;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6985.jpg;1;;;;500;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9308.jpg;2;;;;291;Pierre Bonnet;1;0;0;1;0;0;
TYPE_NAME_SCAN_LIKE;4614.jpg;1;;;;120;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5337.jpg;1;;;;8;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4569.jpg;1;;;;82;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2201.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4385.jpg;1;;;;140;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8453.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;747.jpg;1;;;;135;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4837.jpg;1;;;;43;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5149.jpg;1;;;;270;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3869.jpg;1;;;;299;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1806.jpg;1;;;;8;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10135.jpg;1;;;;504;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5605.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2990.jpg;1;;;;4;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5574.jpg;1;;;;62;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7400.jpg;1;;;;219;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8294.jpg;2;;;;43;Pierre Bonnet;1;1;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10454.jpg;1;;;;276;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4841.jpg;1;;;;512;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4533.jpg;1;;;;270;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;85.jpg;1;;;;0;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7066.jpg;1;;;;103;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9259.jpg;1;;;;41;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2995.jpg;1;;;;140;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3514.jpg;1;;;;252;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4795.jpg;1;;;;140;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10278.jpg;1;;;;294;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1596.jpg;1;;;;403;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5279.jpg;1;;;;500;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9525.jpg;1;;;;140;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1913.jpg;1;;;;369;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;884.jpg;1;;;;476;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7673.jpg;1;;;;425;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3487.jpg;1;;;;517;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5807.jpg;1;;;;403;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10236.jpg;1;;;;750;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8682.jpg;1;;;;84;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4598.jpg;1;;;;504;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6058.jpg;1;;;;135;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9425.jpg;1;;;;63;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1602.jpg;1;;;;368;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2832.jpg;1;;;;210;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6640.jpg;1;;;;55;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9196.jpg;1;;;;12;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5203.jpg;1;;;;369;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7162.jpg;1;;;;483;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;862.jpg;1;;;;105;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;914.jpg;1;;;;180;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1269.jpg;1;;;;194;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1273.jpg;1;;;;436;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8027.jpg;1;;;;86;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7901.jpg;2;;;;49;Daniel Barthelemy;1;1;0;0;0;0;
TYPE_NAME_SCAN_LIKE;198.jpg;1;;;;345;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2605.jpg;1;;;;540;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10080.jpg;1;;;;82;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1155.jpg;1;;;;504;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6512.jpg;1;;;;560;Pierre Callewaert;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10332.jpg;1;;;;360;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6458.jpg;1;;;;403;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1950.jpg;2;;;;750;Jean-Francois Molino;1;1;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5745.jpg;1;;;;369;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1327.jpg;1;;;;140;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6202.jpg;1;;;;125;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2039.jpg;1;;;;291;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9135.jpg;1;;;;86;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6683.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8740.jpg;1;;;;276;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2212.jpg;1;;;;86;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1193.jpg;1;;;;135;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4934.jpg;1;;;;436;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7586.jpg;1;;;;140;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4064.jpg;1;;;;86;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5681.jpg;1;;;;252;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6179.jpg;1;;;;368;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2592.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3118.jpg;1;;;;150;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8119.jpg;1;;;;12;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7050.jpg;1;;;;163;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3807.jpg;1;;;;500;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1189.jpg;1;;;;535;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1282.jpg;1;;;;82;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3558.jpg;1;;;;486;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6978.jpg;1;;;;62;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4879.jpg;1;;;;500;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10226.jpg;1;;;;8;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;803.jpg;1;;;;82;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3182.jpg;1;;;;500;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;961.jpg;1;;;;86;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1040.jpg;1;;;;8;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1099.jpg;1;;;;131;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3833.jpg;1;;;;82;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;370.jpg;1;;;;105;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3950.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1747.jpg;1;;;;822;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7892.jpg;1;;;;483;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4467.jpg;1;;;;102;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6050.jpg;1;;;;369;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8512.jpg;1;;;;8;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3155.jpg;1;;;;347;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9952.jpg;1;;;;82;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2225.jpg;1;;;;55;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6477.jpg;1;;;;194;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2667.jpg;1;;;;170;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6293.jpg;1;;;;526;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2352.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1630.jpg;1;;;;524;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10102.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2581.jpg;1;;;;140;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6190.jpg;1;;;;210;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2398.jpg;1;;;;252;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4339.jpg;1;;;;368;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8683.jpg;1;;;;425;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8777.jpg;1;;;;403;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8193.jpg;1;;;;4;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6758.jpg;1;;;;436;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9880.jpg;1;;;;55;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4667.jpg;1;;;;252;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1138.jpg;1;;;;246;Loic L.;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8202.jpg;1;;;;233;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6600.jpg;1;;;;82;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3122.jpg;1;;;;72;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7474.jpg;1;;;;512;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9404.jpg;1;;;;194;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;761.jpg;2;;;;540;Pierre Bonnet;1;0;0;1;0;0;
TYPE_NAME_SCAN_LIKE;4080.jpg;1;;;;369;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7294.jpg;1;;;;793;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2059.jpg;1;;;;272;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9257.jpg;1;;;;252;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1485.jpg;1;;;;933;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10014.jpg;1;;;;291;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7665.jpg;1;;;;318;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3335.jpg;1;;;;0;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;872.jpg;1;;;;0;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6028.jpg;1;;;;210;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;371.jpg;1;;;;180;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7838.jpg;2;;;;8;Pierre Bonnet;1;1;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5603.jpg;1;;;;524;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2055.jpg;1;;;;308;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1505.jpg;1;;;;203;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3243.jpg;1;;;;347;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10257.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8447.jpg;1;;;;103;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;852.jpg;1;;;;84;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9784.jpg;1;;;;3;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5440.jpg;1;;;;49;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4404.jpg;1;;;;512;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;181.jpg;1;;;;425;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;478.jpg;1;;;;30;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1421.jpg;1;;;;8;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4487.jpg;1;;;;140;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6820.jpg;1;;;;515;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4935.jpg;1;;;;476;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7948.jpg;1;;;;150;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3669.jpg;1;;;;499;Loic L.;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9700.jpg;1;;;;163;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5013.jpg;1;;;;308;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;24.jpg;1;;;;91;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;367.jpg;1;;;;79;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2473.jpg;2;;;;432;Loic L.;1;0;1;0;0;0;
TYPE_NAME_SCAN_LIKE;4117.jpg;1;;;;403;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1488.jpg;1;;;;318;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1650.jpg;1;;;;55;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9925.jpg;1;;;;163;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6957.jpg;1;;;;82;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7943.jpg;1;;;;618;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7324.jpg;2;;;;210;Pierre Bonnet;1;0;0;1;0;0;
TYPE_NAME_SCAN_LIKE;579.jpg;1;;;;649;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10473.jpg;1;;;;8;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6721.jpg;1;;;;8;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8680.jpg;1;;;;318;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4830.jpg;1;;;;105;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1841.jpg;1;;;;150;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8603.jpg;1;;;;55;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8427.jpg;1;;;;203;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6393.jpg;1;;;;102;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7005.jpg;1;;;;483;Pierre Bonnet;1;0;0;0;0;0;
