type;image;succes;family;genus;species;plantId;author;FakeRunsAtImageCLEF2012Task/perfectRun.txt;FakeRunsAtImageCLEF2012Task/randomRun_0.txt;FakeRunsAtImageCLEF2012Task/randomRun_1.txt;FakeRunsAtImageCLEF2012Task/randomRun_2.txt;FakeRunsAtImageCLEF2012Task/randomRun_3.txt;FakeRunsAtImageCLEF2012Task/randomRun_4.txt;
TYPE_NAME_SCAN_LIKE;6321.jpg;1;;;;1008;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10652.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2784.jpg;1;;;;1070;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10658.jpg;1;;;;843;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11547.jpg;1;;;;241;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5664.jpg;1;;;;305;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10541.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8813.jpg;1;;;;452;Violette Roche;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6628.jpg;1;;;;1070;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6651.jpg;1;;;;146;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8014.jpg;1;;;;182;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10876.jpg;1;;;;224;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8961.jpg;1;;;;223;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7302.jpg;1;;;;448;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1574.jpg;1;;;;1052;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11089.jpg;1;;;;1056;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5960.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4196.jpg;1;;;;1108;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3926.jpg;1;;;;21;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1661.jpg;1;;;;1083;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9015.jpg;2;;;;1108;Jean-Francois Molino;1;0;0;0;1;0;
TYPE_NAME_SCAN_LIKE;10772.jpg;1;;;;719;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3160.jpg;1;;;;21;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11108.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6373.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10555.jpg;1;;;;146;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10794.jpg;1;;;;223;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9429.jpg;1;;;;1046;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6007.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1097.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5130.jpg;1;;;;955;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9518.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3424.jpg;1;;;;1113;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4285.jpg;1;;;;431;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3750.jpg;1;;;;1052;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2159.jpg;1;;;;712;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7025.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10292.jpg;1;;;;1046;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5233.jpg;1;;;;21;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1656.jpg;1;;;;1008;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11408.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1537.jpg;1;;;;223;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10960.jpg;1;;;;1008;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1501.jpg;1;;;;192;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11491.jpg;1;;;;955;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11476.jpg;1;;;;1070;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10719.jpg;1;;;;1046;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7813.jpg;1;;;;290;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11216.jpg;1;;;;1058;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8964.jpg;1;;;;557;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6337.jpg;1;;;;779;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11277.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2884.jpg;1;;;;452;Violette Roche;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5536.jpg;1;;;;882;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1894.jpg;1;;;;964;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11302.jpg;1;;;;882;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7805.jpg;1;;;;628;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8619.jpg;1;;;;882;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9543.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10627.jpg;1;;;;779;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8507.jpg;1;;;;810;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11157.jpg;1;;;;146;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4884.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7522.jpg;1;;;;21;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5768.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;97.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;634.jpg;1;;;;1108;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10530.jpg;1;;;;452;Violette Roche;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11516.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8615.jpg;1;;;;1052;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10927.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7286.jpg;1;;;;1081;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10477.jpg;1;;;;1046;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10782.jpg;2;;;;810;Jean-Francois Molino;1;0;0;0;1;0;
TYPE_NAME_SCAN_LIKE;11077.jpg;1;;;;774;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;807.jpg;1;;;;501;Loic L.;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4942.jpg;1;;;;818;Joel Mathieu;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10207.jpg;1;;;;1108;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11179.jpg;1;;;;364;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4724.jpg;1;;;;1053;Joel Mathieu;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9439.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11344.jpg;1;;;;882;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11432.jpg;1;;;;305;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1263.jpg;1;;;;1008;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4842.jpg;2;;;;1056;Jean-Francois Molino;1;0;0;0;1;0;
TYPE_NAME_SCAN_LIKE;9953.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5370.jpg;1;;;;224;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6810.jpg;1;;;;1063;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11291.jpg;1;;;;1056;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7038.jpg;1;;;;882;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6710.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5164.jpg;1;;;;1052;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10746.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3796.jpg;1;;;;1058;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2579.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9679.jpg;1;;;;1046;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11312.jpg;1;;;;290;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4752.jpg;1;;;;845;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6060.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11474.jpg;1;;;;1046;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;620.jpg;1;;;;1052;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3955.jpg;1;;;;1008;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11267.jpg;1;;;;782;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3709.jpg;1;;;;1100;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9811.jpg;1;;;;1108;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3755.jpg;1;;;;1081;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1621.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7335.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11315.jpg;1;;;;306;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4083.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2423.jpg;1;;;;21;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11361.jpg;1;;;;192;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10453.jpg;1;;;;1081;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10942.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8403.jpg;1;;;;964;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7219.jpg;1;;;;1046;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8580.jpg;1;;;;290;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11331.jpg;1;;;;452;Violette Roche;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3499.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10855.jpg;1;;;;658;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11138.jpg;1;;;;1108;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;475.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8665.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1378.jpg;1;;;;719;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9908.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11347.jpg;2;;;;704;Laetitia Goeau;1;0;0;0;0;1;
TYPE_NAME_SCAN_LIKE;8295.jpg;1;;;;798;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10905.jpg;1;;;;1064;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2648.jpg;1;;;;146;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10797.jpg;1;;;;780;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1380.jpg;1;;;;1100;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10079.jpg;1;;;;628;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;436.jpg;1;;;;1046;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11305.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11448.jpg;1;;;;1008;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9054.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10734.jpg;1;;;;1108;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5890.jpg;1;;;;845;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10629.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8262.jpg;1;;;;21;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10297.jpg;1;;;;646;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10991.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;145.jpg;2;;;;426;Herve Goeau;1;0;1;0;0;0;
TYPE_NAME_SCAN_LIKE;10440.jpg;1;;;;871;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9358.jpg;1;;;;364;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8935.jpg;1;;;;838;Violette Roche;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11309.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11330.jpg;1;;;;488;Violette Roche;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;457.jpg;1;;;;628;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9183.jpg;1;;;;782;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11088.jpg;1;;;;1045;Joel Mathieu;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4921.jpg;1;;;;767;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7428.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5264.jpg;1;;;;1081;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11130.jpg;1;;;;955;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5025.jpg;1;;;;271;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;770.jpg;1;;;;1046;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4055.jpg;1;;;;465;Joel Mathieu;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1239.jpg;1;;;;719;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3402.jpg;1;;;;224;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6863.jpg;2;;;;1083;Herve Goeau;1;0;1;0;0;0;
TYPE_NAME_SCAN_LIKE;1487.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11193.jpg;1;;;;779;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7518.jpg;1;;;;557;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4736.jpg;1;;;;628;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1581.jpg;1;;;;921;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9761.jpg;1;;;;955;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11542.jpg;1;;;;1081;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11220.jpg;1;;;;838;Violette Roche;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10216.jpg;1;;;;888;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3712.jpg;1;;;;762;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11313.jpg;1;;;;1063;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1631.jpg;1;;;;830;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8559.jpg;1;;;;1058;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11149.jpg;2;;;;1108;Jean-Francois Molino;1;0;0;0;1;0;
TYPE_NAME_SCAN_LIKE;1622.jpg;1;;;;981;Joel Mathieu;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10784.jpg;1;;;;146;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6891.jpg;1;;;;1056;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6942.jpg;1;;;;501;Loic L.;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11488.jpg;1;;;;1046;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11047.jpg;1;;;;448;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6432.jpg;1;;;;871;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6420.jpg;1;;;;574;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11083.jpg;1;;;;838;Violette Roche;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3828.jpg;1;;;;798;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2863.jpg;1;;;;192;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11061.jpg;1;;;;146;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;527.jpg;1;;;;1008;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;568.jpg;2;;;;1008;Daniel Barthelemy;1;0;0;1;0;0;
TYPE_NAME_SCAN_LIKE;7695.jpg;1;;;;1064;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11099.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9627.jpg;1;;;;520;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;544.jpg;1;;;;779;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5403.jpg;1;;;;364;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2883.jpg;1;;;;21;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4262.jpg;1;;;;146;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4493.jpg;1;;;;810;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5374.jpg;1;;;;782;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1317.jpg;2;;;;452;Violette Roche;1;0;0;1;0;0;
TYPE_NAME_SCAN_LIKE;3309.jpg;1;;;;792;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9687.jpg;2;;;;782;Pierre Bonnet;1;0;0;0;0;1;
TYPE_NAME_SCAN_LIKE;11322.jpg;1;;;;21;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11502.jpg;1;;;;520;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3529.jpg;1;;;;658;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10548.jpg;1;;;;782;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11042.jpg;1;;;;1070;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10427.jpg;1;;;;882;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7165.jpg;1;;;;21;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10358.jpg;1;;;;306;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6559.jpg;1;;;;712;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;740.jpg;1;;;;882;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10894.jpg;1;;;;1056;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1175.jpg;1;;;;810;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11519.jpg;1;;;;719;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5365.jpg;1;;;;871;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7199.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;5423.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2685.jpg;1;;;;871;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10814.jpg;1;;;;628;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10728.jpg;1;;;;843;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11414.jpg;1;;;;964;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;702.jpg;1;;;;762;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6266.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8090.jpg;1;;;;838;Violette Roche;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7789.jpg;1;;;;646;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1191.jpg;1;;;;882;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6328.jpg;1;;;;146;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;1355.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2704.jpg;1;;;;1090;Vera Bakic;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10636.jpg;1;;;;209;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11470.jpg;1;;;;569;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6753.jpg;1;;;;574;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;2927.jpg;1;;;;674;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;7749.jpg;1;;;;779;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;11427.jpg;1;;;;882;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;535.jpg;3;;;;426;Herve Goeau;1;0;1;0;1;0;
TYPE_NAME_SCAN_LIKE;7105.jpg;1;;;;830;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8703.jpg;1;;;;818;Joel Mathieu;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;6198.jpg;1;;;;241;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;4872.jpg;1;;;;488;Violette Roche;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3034.jpg;1;;;;1064;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;9721.jpg;1;;;;474;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;8857.jpg;1;;;;1070;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10383.jpg;1;;;;774;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;3363.jpg;1;;;;290;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_SCAN_LIKE;10778.jpg;1;;;;569;Herve Goeau;1;0;0;0;0;0;
